"Nama Armada","No. perangkat","No. Reg.","Waktu Mulai","Lin.","Buj.","Alamat","Waktu Berakhir","Lin.","Buj.","Alamat","Waktu Mengemudi (hh:mm:ss)","Jarak Tempuh (km)"
"TNJ","864636060616030","B 9919 TEZ","2026/04/07 18:34:50","-6.133420","106.955727","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","2026/04/07 18:44:57","-6.133420","106.955727","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","0:10:07",0
"TNJ","864636060616030","B 9919 TEZ","2026/04/07 18:47:22","-6.133420","106.955727","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","2026/04/07 18:47:49","-6.133498","106.955773","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","0:00:27",0
"TNJ","864636060616030","B 9919 TEZ","2026/04/07 20:12:11","-6.133495","106.955728","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","2026/04/07 20:12:58","-6.133495","106.955728","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","0:00:47",0
"TNJ","864636060616030","B 9919 TEZ","2026/04/07 20:17:34","-6.133487","106.955632","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","2026/04/07 20:17:40","-6.133487","106.955632","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","0:00:05",0
"TNJ","864636060616030","B 9919 TEZ","2026/04/07 20:27:42","-6.133487","106.955632","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","2026/04/07 20:50:08","-6.133300","106.955528","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","0:22:25",0
"TNJ","864636060616030","B 9919 TEZ","2026/04/07 20:55:09","-6.133300","106.955528","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","2026/04/07 20:55:27","-6.133300","106.955528","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","0:00:18",0
"TNJ","864636060616030","B 9919 TEZ","2026/04/07 21:19:06","-6.133268","106.955613","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","2026/04/07 21:19:49","-6.133268","106.955613","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","0:00:43",0
"TNJ","864636060616030","B 9919 TEZ","2026/04/07 21:22:08","-6.133268","106.955613","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","2026/04/07 21:22:40","-6.133268","106.955613","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","0:00:31",0
"TNJ","864636060616030","B 9919 TEZ","2026/04/07 21:34:18","-6.133268","106.955613","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","2026/04/07 21:34:31","-6.133268","106.955613","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","0:00:13",0
"TNJ","864636060616030","B 9919 TEZ","2026/04/07 21:43:48","-6.133213","106.955540","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","2026/04/07 21:44:55","-6.133302","106.955412","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","0:01:06",0
"TNJ","864636060616030","B 9919 TEZ","2026/04/07 22:10:34","-6.133302","106.955412","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","2026/04/07 22:12:27","-6.133230","106.955475","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","0:01:52",0
"TNJ","864636060616030","B 9919 TEZ","2026/04/08 01:35:03","-6.133193","106.955417","SMK Bintang Nusantara, Jalan Raya Sarang Bango, Cilincing, North Jakarta 14140, Java, Indonesia","2026/04/08 02:52:22","-6.126303","106.782047","Rumah Pompa RW 15, Jalan Pluit Barat I, Penjaringan, North Jakarta 14440, JK, Indonesia","1:17:18",25
"TNJ","864636060616030","B 9919 TEZ","2026/04/08 02:54:15","-6.126303","106.782047","Rumah Pompa RW 15, Jalan Pluit Barat I, Penjaringan, North Jakarta 14440, JK, Indonesia","2026/04/08 03:00:33","-6.126305","106.782043","Rumah Pompa RW 15, Jalan Pluit Barat I, Penjaringan, North Jakarta 14440, JK, Indonesia","0:06:18",0
"TNJ","864636060616030","B 9919 TEZ","2026/04/08 10:03:11","-6.126260","106.782197","Rumah Pompa RW 15, Jalan Pluit Barat I, Penjaringan, North Jakarta 14440, JK, Indonesia","2026/04/08 10:07:35","-6.126128","106.781883","Rumah Pompa RW 15, Jalan Pluit Barat I, Penjaringan, North Jakarta 14440, JK, Indonesia","0:04:24",0
"TNJ","864636060616030","B 9919 TEZ","2026/04/08 10:45:48","-6.126298","106.781927","Rumah Pompa RW 15, Jalan Pluit Barat I, Penjaringan, North Jakarta 14440, JK, Indonesia","2026/04/08 10:46:17","-6.126298","106.781927","Rumah Pompa RW 15, Jalan Pluit Barat I, Penjaringan, North Jakarta 14440, JK, Indonesia","0:00:29",0
"TNJ","864636060616030","B 9919 TEZ","2026/04/08 11:16:48","-6.126313","106.781835","Rumah Pompa RW 15, Jalan Pluit Barat I, Penjaringan, North Jakarta 14440, JK, Indonesia","2026/04/08 11:17:40","-6.126313","106.781835","Rumah Pompa RW 15, Jalan Pluit Barat I, Penjaringan, North Jakarta 14440, JK, Indonesia","0:00:52",0
"TNJ","864636060616030","B 9919 TEZ","2026/04/08 11:27:13","-6.126398","106.781868","Rumah Pompa RW 15, Jalan Pluit Barat I, Penjaringan, North Jakarta 14440, JK, Indonesia","2026/04/08 11:27:35","-6.126398","106.781868","Rumah Pompa RW 15, Jalan Pluit Barat I, Penjaringan, North Jakarta 14440, JK, Indonesia","0:00:22",0
"TNJ","864636060616030","B 9919 TEZ","2026/04/08 11:32:43","-6.126398","106.781868","Rumah Pompa RW 15, Jalan Pluit Barat I, Penjaringan, North Jakarta 14440, JK, Indonesia","2026/04/08 11:34:38","-6.126312","106.781660","Rumah Pompa RW 15, Jalan Pluit Barat I, Penjaringan, North Jakarta 14440, JK, Indonesia","0:01:55",0
"TNJ","864636060616030","B 9919 TEZ","2026/04/08 11:44:32","-6.126242","106.781720","Rumah Pompa RW 15, Jalan Pluit Barat I, Penjaringan, North Jakarta 14440, JK, Indonesia","2026/04/08 11:44:53","-6.126242","106.781720","Rumah Pompa RW 15, Jalan Pluit Barat I, Penjaringan, North Jakarta 14440, JK, Indonesia","0:00:21",0
"TNJ","864636060616030","B 9919 TEZ","2026/04/08 11:45:28","-6.126242","106.781720","Rumah Pompa RW 15, Jalan Pluit Barat I, Penjaringan, North Jakarta 14440, JK, Indonesia","2026/04/08 11:59:08","-6.126305","106.781770","Rumah Pompa RW 15, Jalan Pluit Barat I, Penjaringan, North Jakarta 14440, JK, Indonesia","0:13:40",0
"TNJ","864636060616030","B 9919 TEZ","2026/04/08 12:53:01","-6.126292","106.781560","Rumah Pompa RW 15, Jalan Pluit Barat I, Penjaringan, North Jakarta 14440, JK, Indonesia","2026/04/08 13:36:57","-6.154422","106.745008","Highpoint Building, Jalan Daan Mogot KM 12 no 55, Cengkareng, West Jakarta 11730, JK, Indonesia","0:43:56",12
"TNJ","864636060616030","B 9919 TEZ","2026/04/08 13:38:30","-6.154422","106.745008","Highpoint Building, Jalan Daan Mogot KM 12 no 55, Cengkareng, West Jakarta 11730, JK, Indonesia","2026/04/08 13:55:44","-6.156687","106.738338","GSJA Batu Tulis, Jalan Pulo Nangka, Cengkareng, West Jakarta 11749, JK, Indonesia","0:17:14",2
"TNJ","864636060616030","B 9919 TEZ","2026/04/08 16:55:23","-6.156655","106.738333","GSJA Batu Tulis, Jalan Pulo Nangka, Cengkareng, West Jakarta 11749, JK, Indonesia","2026/04/08 16:56:12","-6.156643","106.738178","GSJA Batu Tulis, Jalan Pulo Nangka, Cengkareng, West Jakarta 11749, JK, Indonesia","0:00:49",0
"TNJ","864636060616030","B 9919 TEZ","2026/04/08 17:08:21","-6.156643","106.738178","GSJA Batu Tulis, Jalan Pulo Nangka, Cengkareng, West Jakarta 11749, JK, Indonesia","2026/04/08 17:10:38","-6.156665","106.738055","GSJA Batu Tulis, Jalan Pulo Nangka, Cengkareng, West Jakarta 11749, JK, Indonesia","0:02:17",0
"TNJ","864636060616030","B 9919 TEZ","2026/04/08 22:19:57","-6.156812","106.738100","GSJA Batu Tulis, Jalan Pulo Nangka, Cengkareng, West Jakarta 11749, JK, Indonesia","2026/04/08 22:24:48","-6.156785","106.737877","GSJA Batu Tulis, Jalan Pulo Nangka, Cengkareng, West Jakarta 11749, JK, Indonesia","0:04:51",0
"TNJ","864636060621212","B 9922 TEZ","2026/03/09 23:47:51","-6.386375","106.867715","Kali Baru, Curug, Depok 12630, JR, Indonesia","2026/03/10 00:01:44","-6.412672","106.861220","Nissan, Jalan Raya Bogor, Kelurahan Jatijajar, Depok 16415, JR, Indonesia","0:13:53",3
"TNJ","864636060621212","B 9922 TEZ","2026/03/10 00:53:20","-6.412213","106.861292","Nissan, Jalan Raya Bogor, Kelurahan Jatijajar, Depok 16415, JR, Indonesia","2026/03/10 01:29:12","-6.485932","106.874455","Holland Bakery Citeureup, Jalan Raya Mayor Oking, Bogor 16810, JR, Indonesia","0:35:51",10
"TNJ","864636060621212","B 9922 TEZ","2026/03/10 01:32:41","-6.485932","106.874455","Holland Bakery Citeureup, Jalan Raya Mayor Oking, Bogor 16810, JR, Indonesia","2026/03/10 07:53:25","-6.644723","108.396482",,"6:20:44",210
"TNJ","864636060621212","B 9922 TEZ","2026/03/10 08:34:59","-6.644652","108.396420",,"2026/03/10 09:17:29","-6.704493","108.493197","SCN Corp International, 11 52, Tegalsari 45154, JR, Indonesia","0:42:29",16
"TNJ","864636060621212","B 9922 TEZ","2026/03/10 10:45:04","-6.704425","108.493097","SCN Corp International, 11 52, Tegalsari 45154, JR, Indonesia","2026/03/10 17:04:10","-6.196908","106.979387","Data Center, Jalan Irigasi Harapan Jaya, Tytyan Indah, Bekasi 17133, JR, Indonesia","6:19:06",195
"TNJ","864636060621212","B 9922 TEZ","2026/03/10 17:19:12","-6.196870","106.979307","Data Center, Jalan Irigasi Harapan Jaya, Tytyan Indah, Bekasi 17133, JR, Indonesia","2026/03/10 19:16:32","-6.387405","106.897492",,"1:57:20",36
"TNJ","864636060621212","B 9922 TEZ","2026/03/10 19:24:43","-6.387405","106.897492",,"2026/03/10 19:52:23","-6.367458","106.980148","Sinar Sakti Metalindo Factory & Offices, Jalan Griya Alam Sentosa 46, Ciketingudik, Bogor 16820, JR, Indonesia","0:27:40",12
"TNJ","864636060621212","B 9922 TEZ","2026/03/10 19:55:47","-6.367458","106.980148","Sinar Sakti Metalindo Factory & Offices, Jalan Griya Alam Sentosa 46, Ciketingudik, Bogor 16820, JR, Indonesia","2026/03/10 19:58:20","-6.367423","106.980097","Sinar Sakti Metalindo Factory & Offices, Jalan Griya Alam Sentosa 46, Ciketingudik, Bogor 16820, JR, Indonesia","0:02:32",0
"TNJ","864636060621212","B 9922 TEZ","2026/03/10 20:14:15","-6.367423","106.980097","Sinar Sakti Metalindo Factory & Offices, Jalan Griya Alam Sentosa 46, Ciketingudik, Bogor 16820, JR, Indonesia","2026/03/10 21:16:26","-6.408362","106.860913","Rumah Sakit Simpangan Depok, Jalan Raya Bogor 36, Kelurahan Sukamaju Baru, Depok 16415, JR, Indonesia","1:02:11",23
"TNJ","864636060621212","B 9922 TEZ","2026/03/10 21:43:17","-6.408322","106.860998","Rumah Sakit Simpangan Depok, Jalan Raya Bogor 36, Kelurahan Sukamaju Baru, Depok 16415, JR, Indonesia","2026/03/10 21:43:41","-6.408322","106.860998","Rumah Sakit Simpangan Depok, Jalan Raya Bogor 36, Kelurahan Sukamaju Baru, Depok 16415, JR, Indonesia","0:00:24",0
"TNJ","864636060621212","B 9922 TEZ","2026/03/12 09:20:59","-6.408338","106.860863","Rumah Sakit Simpangan Depok, Jalan Raya Bogor 36, Kelurahan Sukamaju Baru, Depok 16415, JR, Indonesia","2026/03/12 09:21:22","-6.408338","106.860863","Rumah Sakit Simpangan Depok, Jalan Raya Bogor 36, Kelurahan Sukamaju Baru, Depok 16415, JR, Indonesia","0:00:23",0
"TNJ","864636060621212","B 9922 TEZ","2026/03/12 17:38:59","-6.408398","106.860932","Rumah Sakit Simpangan Depok, Jalan Raya Bogor 36, Kelurahan Sukamaju Baru, Depok 16415, JR, Indonesia","2026/03/12 18:45:27","-6.408398","106.860932","Rumah Sakit Simpangan Depok, Jalan Raya Bogor 36, Kelurahan Sukamaju Baru, Depok 16415, JR, Indonesia","1:06:28",0
"TNJ","864636060621212","B 9922 TEZ","2026/03/13 18:17:58","-6.408380","106.860915","Rumah Sakit Simpangan Depok, Jalan Raya Bogor 36, Kelurahan Sukamaju Baru, Depok 16415, JR, Indonesia","2026/03/13 19:25:09","-6.408380","106.860915","Rumah Sakit Simpangan Depok, Jalan Raya Bogor 36, Kelurahan Sukamaju Baru, Depok 16415, JR, Indonesia","1:07:11",0
"TNJ","864636060621212","B 9922 TEZ","2026/03/13 23:38:40","-6.408350","106.861078","Rumah Sakit Simpangan Depok, Jalan Raya Bogor 36, Kelurahan Sukamaju Baru, Depok 16415, JR, Indonesia","2026/03/13 23:48:11","-6.386165","106.867713","Kali Baru, Curug, Depok 12630, JR, Indonesia","0:09:31",2
"TNJ","864636060621212","B 9922 TEZ","2026/03/13 23:49:43","-6.386165","106.867713","Kali Baru, Curug, Depok 12630, JR, Indonesia","2026/03/13 23:50:06","-6.386275","106.867730","Kali Baru, Curug, Depok 12630, JR, Indonesia","0:00:23",0
"TNJ","864636060621212","B 9922 TEZ","2026/03/13 23:51:45","-6.386275","106.867730","Kali Baru, Curug, Depok 12630, JR, Indonesia","2026/03/13 23:51:51","-6.386275","106.867730","Kali Baru, Curug, Depok 12630, JR, Indonesia","0:00:05",0
"TNJ","864636060621212","B 9922 TEZ","2026/03/13 23:52:49","-6.386275","106.867730","Kali Baru, Curug, Depok 12630, JR, Indonesia","2026/03/13 23:53:08","-6.386410","106.867730","Kali Baru, Curug, Depok 12630, JR, Indonesia","0:00:19",0
"TNJ","864636060621212","B 9922 TEZ","2026/03/13 23:56:36","-6.386410","106.867730","Kali Baru, Curug, Depok 12630, JR, Indonesia","2026/03/14 00:06:52","-6.411600","106.861857","Simpangan I, Tole Iskandar, Sukamaju, Depok 16415, JR, Indonesia","0:10:16",3
"TNJ","864636060621212","B 9922 TEZ","2026/03/14 00:45:06","-6.411715","106.861718","Nissan, Jalan Raya Bogor, Kelurahan Jatijajar, Depok 16415, JR, Indonesia","2026/03/14 00:48:56","-6.412302","106.861515","Nissan, Jalan Raya Bogor, Kelurahan Jatijajar, Depok 16415, JR, Indonesia","0:03:50",0
"TNJ","864636060621212","B 9922 TEZ","2026/03/14 01:15:10","-6.412233","106.861320","Nissan, Jalan Raya Bogor, Kelurahan Jatijajar, Depok 16415, JR, Indonesia","2026/03/14 01:16:47","-6.411745","106.862053","Nissan, Jalan Raya Bogor, Kelurahan Jatijajar, Depok 16415, JR, Indonesia","0:01:37",0
"TNJ","864636060621212","B 9922 TEZ","2026/03/14 01:19:42","-6.411637","106.862210","Indomaret, Jalan Jatijajar, Kelurahan Sukamaju Baru, Depok 16415, JR, Indonesia","2026/03/14 01:21:40","-6.410953","106.862507","Indomaret, Jalan Jatijajar, Kelurahan Sukamaju Baru, Depok 16415, JR, Indonesia","0:01:58",0
"TNJ","864636060621212","B 9922 TEZ","2026/03/14 01:30:16","-6.411140","106.863008","Indomaret, Jalan Jatijajar, Kelurahan Sukamaju Baru, Depok 16415, JR, Indonesia","2026/03/14 01:31:08","-6.411103","106.863542","Indomaret, Jalan Jatijajar, Kelurahan Sukamaju Baru, Depok 16415, JR, Indonesia","0:00:52",0
"TNJ","864636060621212","B 9922 TEZ","2026/03/14 01:31:27","-6.411105","106.863372","Indomaret, Jalan Jatijajar, Kelurahan Sukamaju Baru, Depok 16415, JR, Indonesia","2026/03/14 01:31:35","-6.411105","106.863372","Indomaret, Jalan Jatijajar, Kelurahan Sukamaju Baru, Depok 16415, JR, Indonesia","0:00:08",0
"TNJ","864636060621212","B 9922 TEZ","2026/03/14 01:31:45","-6.411038","106.863417","Indomaret, Jalan Jatijajar, Kelurahan Sukamaju Baru, Depok 16415, JR, Indonesia","2026/03/14 01:36:27","-6.411752","106.861973","Nissan, Jalan Raya Bogor, Kelurahan Jatijajar, Depok 16415, JR, Indonesia","0:04:42",0
"TNJ","864636060621212","B 9922 TEZ","2026/03/14 02:55:11","-6.412182","106.861417","Nissan, Jalan Raya Bogor, Kelurahan Jatijajar, Depok 16415, JR, Indonesia","2026/03/14 02:55:41","-6.412372","106.861555","Nissan, Jalan Raya Bogor, Kelurahan Jatijajar, Depok 16415, JR, Indonesia","0:00:29",0
"TNJ","864636060621212","B 9922 TEZ","2026/03/14 03:03:04","-6.412192","106.861633","Nissan, Jalan Raya Bogor, Kelurahan Jatijajar, Depok 16415, JR, Indonesia","2026/03/14 03:07:06","-6.412267","106.861958","Nissan, Jalan Raya Bogor, Kelurahan Jatijajar, Depok 16415, JR, Indonesia","0:04:02",0
"TNJ","864636060621212","B 9922 TEZ","2026/03/14 03:12:21","-6.412107","106.861450","Nissan, Jalan Raya Bogor, Kelurahan Jatijajar, Depok 16415, JR, Indonesia","2026/03/14 03:13:10","-6.412107","106.861450","Nissan, Jalan Raya Bogor, Kelurahan Jatijajar, Depok 16415, JR, Indonesia","0:00:49",0
"TNJ","864636060621212","B 9922 TEZ","2026/03/14 03:31:12","-6.412082","106.861238","Nissan, Jalan Raya Bogor, Kelurahan Jatijajar, Depok 16415, JR, Indonesia","2026/03/14 03:34:18","-6.412085","106.861687","Nissan, Jalan Raya Bogor, Kelurahan Jatijajar, Depok 16415, JR, Indonesia","0:03:06",0
"TNJ","864636060621212","B 9922 TEZ","2026/03/14 03:34:38","-6.412038","106.861727","Nissan, Jalan Raya Bogor, Kelurahan Jatijajar, Depok 16415, JR, Indonesia","2026/03/14 03:35:17","-6.412145","106.861600","Nissan, Jalan Raya Bogor, Kelurahan Jatijajar, Depok 16415, JR, Indonesia","0:00:39",0
"TNJ","864636060621212","B 9922 TEZ","2026/03/14 03:38:49","-6.412095","106.861345","Nissan, Jalan Raya Bogor, Kelurahan Jatijajar, Depok 16415, JR, Indonesia","2026/03/14 04:09:09","-6.474278","106.863498","Holland Bakery Cibinong, Jalan Raya Mayor Oking 12, Bogor 16917, JR, Indonesia","0:30:20",8
"TNJ","864636060621212","B 9922 TEZ","2026/03/14 04:16:07","-6.474278","106.863498","Holland Bakery Cibinong, Jalan Raya Mayor Oking 12, Bogor 16917, JR, Indonesia","2026/03/14 04:36:19","-6.436335","106.893115","Rest Area KM 21, Jalan Tol Jakarta–Bogor–Ciawi, Bogor 16457, West Java, Indonesia","0:20:12",8
"TNJ","864636060621212","B 9922 TEZ","2026/03/14 04:36:30","-6.436335","106.893115","Rest Area KM 21, Jalan Tol Jakarta–Bogor–Ciawi, Bogor 16457, West Java, Indonesia","2026/03/14 04:37:32","-6.436335","106.893115","Rest Area KM 21, Jalan Tol Jakarta–Bogor–Ciawi, Bogor 16457, West Java, Indonesia","0:01:02",0
"TNJ","864636060621212","B 9922 TEZ","2026/03/14 05:44:43","-6.436335","106.893115","Rest Area KM 21, Jalan Tol Jakarta–Bogor–Ciawi, Bogor 16457, West Java, Indonesia","2026/03/14 05:47:19","-6.436102","106.893545","Rest Area KM 21, Jalan Tol Jakarta–Bogor–Ciawi, Bogor 16457, West Java, Indonesia","0:02:35",0
"TNJ","864636060621212","B 9922 TEZ","2026/03/14 07:13:05","-6.436102","106.893545","Rest Area KM 21, Jalan Tol Jakarta–Bogor–Ciawi, Bogor 16457, West Java, Indonesia","2026/03/14 07:15:23","-6.436062","106.893585","Rest Area KM 21, Jalan Tol Jakarta–Bogor–Ciawi, Bogor 16457, West Java, Indonesia","0:02:18",0
"TNJ","864636060621212","B 9922 TEZ","2026/03/14 07:51:33","-6.436152","106.893582","Rest Area KM 21, Jalan Tol Jakarta–Bogor–Ciawi, Bogor 16457, West Java, Indonesia","2026/03/14 08:10:01","-6.386073","106.867683","Pekapuran I, Jalan Raya Bogor, Curug, Depok 12630, JR, Indonesia","0:18:28",9
"TNJ","864636060621212","B 9922 TEZ","2026/03/14 08:10:31","-6.386073","106.867683","Pekapuran I, Jalan Raya Bogor, Curug, Depok 12630, JR, Indonesia","2026/03/14 08:11:08","-6.386180","106.867740","Kali Baru, Curug, Depok 12630, JR, Indonesia","0:00:37",0
"TNJ","864636060621212","B 9922 TEZ","2026/03/14 08:12:16","-6.386183","106.867740","Kali Baru, Curug, Depok 12630, JR, Indonesia","2026/03/14 08:12:34","-6.386372","106.867768","Kali Baru, Curug, Depok 12630, JR, Indonesia","0:00:17",0
"TNJ","864636060621212","B 9922 TEZ","2026/03/14 08:17:05","-6.386382","106.867770","Kali Baru, Curug, Depok 12630, JR, Indonesia","2026/03/14 10:36:28","-6.495968","107.443492","Masjid Al-Mubarok, Simpang Susun Sadang, Cigelam 41151, JR, Indonesia","2:19:23",103
"TNJ","864636060621212","B 9922 TEZ","2026/03/14 10:37:39","-6.495968","107.443492","Masjid Al-Mubarok, Simpang Susun Sadang, Cigelam 41151, JR, Indonesia","2026/03/14 13:15:34","-6.933445","107.694480","반둥시장, Jalan Pamekar, Bandung City 40294, JR, Indonesia","2:37:55",92
"TNJ","864636060621212","B 9922 TEZ","2026/03/14 13:30:31","-6.933445","107.694480","반둥시장, Jalan Pamekar, Bandung City 40294, JR, Indonesia","2026/03/14 13:37:05","-6.933405","107.694568","반둥시장, Jalan Pamekar, Bandung City 40294, JR, Indonesia","0:06:34",0
"TNJ","864636060621212","B 9922 TEZ","2026/03/14 13:44:00","-6.933330","107.694483","반둥시장, Jalan Pamekar, Bandung City 40294, JR, Indonesia","2026/03/14 15:09:27","-6.964018","107.794650","Indomaret, Jalan Raya Cicalengka, Cihanjuang 45364, JR, Indonesia","1:25:27",18
"TNJ","864636060621212","B 9922 TEZ","2026/03/14 15:10:10","-6.964018","107.794650","Indomaret, Jalan Raya Cicalengka, Cihanjuang 45364, JR, Indonesia","2026/03/14 15:13:02","-6.964212","107.794667","Indomaret, Jalan Raya Cicalengka, Cihanjuang 45364, JR, Indonesia","0:02:52",0
"TNJ","864636060621212","B 9922 TEZ","2026/03/14 15:18:29","-6.964122","107.794677","Indomaret, Jalan Raya Cicalengka, Cihanjuang 45364, JR, Indonesia","2026/03/14 15:18:35","-6.964122","107.794677","Indomaret, Jalan Raya Cicalengka, Cihanjuang 45364, JR, Indonesia","0:00:05",0
